user,user_id,degree_centrality_values,eigenvector_centrality_values,page_rank_centrality_values
zacharywalsh,1074756848,4.269125683060109e-05,1.4753648739476321e-06,1.2335269999892874e-05
zchurch,1002869837,6.403688524590164e-05,1.0383363308227671e-05,1.779912738942342e-05
jimmydoyle,1051578509,4.269125683060109e-05,1.0372025938597538e-05,1.2392421800877459e-05
candicejacobs,1059549779,4.269125683060109e-05,5.406502546009829e-07,1.2490373327499778e-05
johnreed,1051426854,6.403688524590164e-05,8.659869344021918e-07,1.6698678917326402e-05
taylorcraig,1028396698,4.269125683060109e-05,1.045977992004575e-06,1.2023107584518637e-05
harrisjohn,1070836369,4.269125683060109e-05,1.6290782610574665e-06,1.2518797694638631e-05
jay94,1013108136,4.269125683060109e-05,1.9403545454602356e-06,1.2234512475514224e-05
brettweeks,1071101108,0.00010672814207650273,9.638221895501524e-06,2.6635034430620855e-05
williamsjames,1053849555,4.269125683060109e-05,9.886354991738474e-06,1.2531237589786557e-05
cscott,1036024281,8.538251366120219e-05,6.250496424717398e-07,2.1640031287451667e-05
stevenhudson,1055359394,8.538251366120219e-05,8.062040951783583e-07,2.1816451419273766e-05
jhenderson,1016827034,4.269125683060109e-05,1.3988518416922118e-06,1.2246681636643111e-05
nwillis,1085084638,4.269125683060109e-05,8.768664784402237e-08,1.2515966759599398e-05
garciasarah,1030747176,0.00014941939890710383,0.00039637503505205054,3.5353299668329104e-05
timothy45,1034849237,4.269125683060109e-05,5.573143541273304e-07,1.2698414048478479e-05
burtonangela,1044971820,4.269125683060109e-05,5.728757459698599e-07,1.26319001111509e-05
wbeasley,1060481172,6.403688524590164e-05,1.0132205914416164e-05,1.6869816903766644e-05
whiteshannon,1050997122,6.403688524590164e-05,5.890882367581259e-07,1.7395384573373535e-05
xmartinez,1047102617,4.269125683060109e-05,7.75122596647345e-07,1.2668871178334405e-05
cwillis,1045284260,4.269125683060109e-05,2.738285822251403e-07,1.2851436948182775e-05
jacob38,1052404989,8.538251366120219e-05,6.407550271596484e-07,2.2720268968724337e-05
knoxjoe,1061231864,4.269125683060109e-05,5.132038162435418e-07,1.3565807551941248e-05
jojames,1002406463,4.269125683060109e-05,1.058284533370507e-06,1.247775741590253e-05
jeremygarza,1049327836,6.403688524590164e-05,1.049589531951455e-06,1.763605622318722e-05
moralesjonathan,1079699096,4.269125683060109e-05,5.341655276363839e-07,1.313429669482089e-05
jennifer41,1056080052,0.00010672814207650273,9.883574030928677e-07,2.7308725073844898e-05
thomasreynolds,1074098232,4.269125683060109e-05,9.360836574702343e-06,1.2890368549739065e-05
kmitchell,1038734467,6.403688524590164e-05,1.0662863654208727e-05,1.7895520786663787e-05
palmererik,1096894287,4.269125683060109e-05,4.813966265792418e-07,1.2863355329272943e-05
jenniferharvey,1046881320,0.00012807377049180329,1.0009653436992029e-05,3.202570876315383e-05
wkirby,1048658401,4.269125683060109e-05,9.34216081827047e-06,1.2767039106387238e-05
whiteheaddavid,1012167979,4.269125683060109e-05,0.00040352514529850886,1.2491474170472477e-05
teresahouston,1017310408,4.269125683060109e-05,8.007214544939762e-08,1.2805592767419781e-05
pwatkins,1063473922,4.269125683060109e-05,5.517230509321885e-07,1.2453983560817257e-05
eric56,1025826039,6.403688524590164e-05,2.725729241312222e-07,1.7739174672629585e-05
carrollchristopher,1088442523,0.0007044057377049181,0.0004530727056062549,0.0001530620331666993
hughesnicholas,1066322558,8.538251366120219e-05,1.186530971546123e-05,2.1878602957974365e-05
ashleemoore,1096582664,0.00014941939890710383,1.2271187658408908e-05,3.38605590926568e-05
hansonoscar,1074871243,0.0002774931693989071,3.092807216905869e-05,6.193734585187432e-05
kmills,1049845927,0.00021345628415300546,0.00041735654078833547,4.711032078600897e-05
murphybrian,1082067345,0.00014941939890710383,0.00041726971876209255,3.366652045879617e-05
antonio67,1025780997,0.0002774931693989071,0.01675504325773013,5.992171043796831e-05
coxtim,1093956062,0.00010672814207650273,2.0800879144342548e-05,2.599535028068266e-05
rachel14,1039650289,6.403688524590164e-05,0.00040674313525486904,1.5768158149327712e-05
crawfordmichelle,1060949221,0.00010672814207650273,0.0004051974380888198,2.5201565787789898e-05
anthonyrobinson,1005814344,6.403688524590164e-05,1.0994969061781834e-05,1.6337267808244964e-05
longjeffrey,1057440474,0.00012807377049180329,2.1026686128163595e-05,3.034379760407569e-05
vmendoza,1045483896,4.269125683060109e-05,1.0731115136214401e-05,1.1493866621713871e-05
davidpratt,1035304692,0.00012807377049180329,1.1928124921959011e-05,3.0726305844714304e-05
jesus00,1071590185,4.269125683060109e-05,1.1401577250804631e-05,1.1288225863078716e-05
lindsey03,1029618185,0.00010672814207650273,2.0554238214365958e-05,2.6271683564526373e-05
millswilliam,1095087253,8.538251366120219e-05,1.1013001405797815e-05,2.2062441121305224e-05
youngtyler,1042824370,6.403688524590164e-05,1.1169254642245294e-05,1.71231356940915e-05
jhuerta,1079619835,8.538251366120219e-05,1.094729806152108e-05,2.1802480934932448e-05
jonpena,1016695042,4.269125683060109e-05,2.9279925513514848e-05,1.1882991257691266e-05
wanda68,1068984801,4.269125683060109e-05,1.140643541465106e-05,1.1408016255086376e-05
cherylbranch,1018153937,6.403688524590164e-05,2.0506546843754893e-05,1.6385304335896138e-05
paulriley,1055813719,8.538251366120219e-05,1.0742212300537854e-05,2.2250567724292923e-05
rwilson,1014827072,8.538251366120219e-05,1.1187405230544385e-05,2.2078845908989632e-05
jrusso,1002888712,8.538251366120219e-05,1.1203806337061472e-05,2.190003832278531e-05
hodgesmatthew,1028802466,6.403688524590164e-05,1.0958469697054207e-05,1.6194439820327793e-05
johnsoncharles,1028911485,4.269125683060109e-05,1.1140349166722538e-05,1.177768710367871e-05
leroydennis,1053121984,8.538251366120219e-05,1.0935246904701216e-05,2.236937053586125e-05
lcruz,1087440449,4.269125683060109e-05,1.0915713588654568e-05,1.1976250470716833e-05
james16,1079464326,4.269125683060109e-05,1.0952986293933696e-05,1.1547293703659981e-05
danielrivers,1015387025,4.269125683060109e-05,1.0899637664620458e-05,1.2141082204427101e-05
mjackson,1052828565,4.269125683060109e-05,1.1370678634885444e-05,1.1717653497459824e-05
lperkins,1099768553,6.403688524590164e-05,0.00040650040398259424,1.6063234227753792e-05
bwhite,1018147250,4.269125683060109e-05,2.0044903275017022e-05,1.1279989446490394e-05
jill54,1074826061,4.269125683060109e-05,1.93510180133328e-05,1.211477288943138e-05
jamescox,1088410117,4.269125683060109e-05,2.925621611635341e-07,1.2686909371453844e-05
bryan22,1036890983,0.00017076502732240437,2.5309106661186563e-06,3.847723018320843e-05
torresdavid,1050090697,0.00019211065573770491,2.1724583206797076e-05,4.193614603664024e-05
nandrews,1080812878,8.538251366120219e-05,1.9860745893631886e-05,2.1348603274369556e-05
ystevens,1081644370,4.269125683060109e-05,7.42419090848337e-07,1.1871475355549416e-05
samuel20,1059519719,0.00021345628415300546,4.5686284603392165e-06,4.861241765565198e-05
ronnie81,1049761161,0.00019211065573770491,2.4580674725956573e-06,4.466697511892282e-05
qcrawford,1000158305,0.00012807377049180329,1.2768005465740834e-06,3.0459289450499384e-05
vlamb,1083956626,4.269125683060109e-05,7.433483095086217e-07,1.2182180182881835e-05
jacquelinesimmons,1035901245,4.269125683060109e-05,7.697706229139747e-07,1.1712779033518474e-05
tammy38,1060173033,4.269125683060109e-05,9.884558934829336e-07,1.1703897332147551e-05
eking,1025690835,4.269125683060109e-05,9.74283845444217e-07,1.1981409559962095e-05
stephaniecortez,1039262305,0.00038422131147540983,4.993187476381867e-05,8.252670915024215e-05
fdavis,1086651818,0.00014941939890710383,2.1996179012425205e-06,3.5206260384499804e-05
mdeleon,1052146043,4.269125683060109e-05,7.288619491839075e-08,1.238782094151699e-05
bhill,1089885431,6.403688524590164e-05,5.188739090709112e-07,1.7583314194943755e-05
yolandamatthews,1017073070,4.269125683060109e-05,5.723624315181559e-07,1.1414087690045957e-05
abrown,1024252358,6.403688524590164e-05,1.921564449734433e-05,1.6578926099080455e-05
brittanyholmes,1086458028,0.00010672814207650273,0.00040613265066220946,2.6282298909681078e-05
veronicabaird,1027873922,8.538251366120219e-05,0.016659795058777842,2.0254978244899632e-05
christinaherrera,1087464839,6.403688524590164e-05,9.953238702797494e-06,1.670026676612465e-05
taylorjuarez,1041421600,4.269125683060109e-05,1.9370450550951032e-05,1.164202988549357e-05
mary84,1019308483,4.269125683060109e-05,1.0073821135944654e-05,1.1764888805187289e-05
lisadickerson,1006970971,0.00017076502732240437,3.1135517979382496e-05,3.812994716621217e-05
samuel78,1096765726,0.00012807377049180329,0.00039818148278561097,2.977332736273225e-05
johnsonvanessa,1073469848,0.000234801912568306,0.0008110946272882207,5.2029542084406605e-05
omiddleton,1079859220,4.269125683060109e-05,1.4225817702770815e-06,1.1744760189969882e-05
jeffery38,1037323323,8.538251366120219e-05,2.0559312608879867e-05,2.1097251101612862e-05
jessica85,1013225243,8.538251366120219e-05,1.6855604225191008e-06,2.1128989045316067e-05
daviddavis,1046505857,6.403688524590164e-05,1.913867271686026e-06,1.610159415524944e-05
mariapark,1078835360,6.403688524590164e-05,1.9013042271217242e-06,1.6612772636668332e-05
tylercontreras,1060525936,4.269125683060109e-05,1.6639346905092234e-06,1.1786227747026227e-05
michelehenry,1089397482,6.403688524590164e-05,0.00039699332062593915,1.5873932621072223e-05
rjones,1011226059,4.269125683060109e-05,1.4109439864063937e-06,1.2009835983525006e-05
fmitchell,1096181112,6.403688524590164e-05,1.439346179369735e-06,1.7290279921569135e-05
brent17,1004699999,0.00014941939890710383,0.00039807211200470626,3.3589312397087704e-05
bjensen,1090224116,6.403688524590164e-05,8.028424334561785e-07,1.6268837110155873e-05
zachary10,1002823963,6.403688524590164e-05,1.033000593795026e-05,1.6223368425507604e-05
plewis,1018459106,0.00019211065573770491,0.00041544937572841184,4.4829507108072135e-05
michellehooper,1078504845,4.269125683060109e-05,9.878436637622317e-06,1.1530789409887239e-05
asawyer,1044703697,6.403688524590164e-05,9.896105033322443e-06,1.6996209052184104e-05
rebecca10,1098122831,4.269125683060109e-05,1.0525806759361812e-05,1.1807729739685097e-05
pgarcia,1036750023,0.00014941939890710383,0.0008098642603719908,3.476058328428617e-05
thomasroberson,1050682485,6.403688524590164e-05,0.0007902688434263844,1.6193020313140556e-05
tylerhudson,1099440918,6.403688524590164e-05,0.00039626551705163716,1.66717811149046e-05
nicholasmccarthy,1098336805,4.269125683060109e-05,0.00039582998480100116,1.1592426045279073e-05
tammy50,1041126560,0.00014941939890710383,5.634664324891474e-07,3.609387708005104e-05
harrisdavid,1064690694,6.403688524590164e-05,9.928344828250346e-07,1.6517594638286783e-05
christopherfoster,1023975575,0.000234801912568306,2.961685853278936e-05,5.3650582178178776e-05
kari24,1022578812,4.269125683060109e-05,1.9207591487762802e-05,1.1282197019618905e-05
dlewis,1017113480,0.00025614754098360657,2.3227015435469204e-05,5.179602990166466e-05
gabriel05,1037765135,4.269125683060109e-05,1.9178613633789318e-05,1.1630465138372779e-05
bromero,1015473380,4.269125683060109e-05,1.1496851511820767e-07,1.2312521763737074e-05
masonkimberly,1004823860,4.269125683060109e-05,3.656933278296069e-07,1.2118305246846e-05
rodriguezluke,1014554975,4.269125683060109e-05,1.0298714648033939e-05,1.1870406777308816e-05
barnettnancy,1046681803,8.538251366120219e-05,1.0376442397661192e-06,2.1704610996835464e-05
christina14,1044292466,4.269125683060109e-05,9.993559902991123e-07,1.20293372618429e-05
rmartinez,1059406312,6.403688524590164e-05,1.0117426248199798e-05,1.619228244317113e-05
ddiaz,1068417634,4.269125683060109e-05,9.635901898001467e-06,1.2021907233684882e-05
nicole14,1093307575,6.403688524590164e-05,9.663136113366169e-06,1.679768032121023e-05
mark48,1049079766,4.269125683060109e-05,3.1144639483718306e-07,1.2096975117971289e-05
hendersonangela,1022017650,6.403688524590164e-05,2.855344267016374e-07,1.8286984059598803e-05
tony61,1055246202,4.269125683060109e-05,4.669315473688518e-07,1.2974961233239284e-05
briannamiller,1019634926,6.403688524590164e-05,1.0037334977691648e-05,1.804926383061513e-05
lisa58,1048976277,6.403688524590164e-05,1.006053788606113e-05,1.7985506487227357e-05
jnolan,1030816915,8.538251366120219e-05,1.9181508992834742e-05,2.1209259533482893e-05
elong,1020872679,6.403688524590164e-05,3.1290103495784174e-07,1.699229829017407e-05
imorales,1051784842,6.403688524590164e-05,6.060647890217786e-07,1.621411947573888e-05
lowerycarl,1080023020,6.403688524590164e-05,1.9144673035117504e-05,1.6568497430925814e-05
gregory86,1044857112,4.269125683060109e-05,0.00040312146391924676,1.1428096582636348e-05
kristinwoods,1022229812,0.00012807377049180329,0.01668747129095652,2.9523443626413987e-05
casebradley,1055969463,6.403688524590164e-05,9.83589285748554e-06,1.6878263210880175e-05
kwright,1067215822,8.538251366120219e-05,1.0345818416482818e-05,2.1465739994010785e-05
cbarrett,1017491716,4.269125683060109e-05,9.808195155733816e-06,1.1648102698917795e-05
shepherdchristian,1015897867,6.403688524590164e-05,0.01665004425653982,1.517157438314042e-05
dgates,1003870714,4.269125683060109e-05,9.786912085503806e-06,1.2051858123310834e-05
joseph74,1049901227,0.00014941939890710383,1.0385266322515117e-05,3.5519121482994105e-05
diamondpowers,1089508162,4.269125683060109e-05,9.41847287538651e-06,1.1752809453226249e-05
bradleymcdonald,1052822381,8.538251366120219e-05,1.962931791246285e-05,2.2321162096402743e-05
ryanbush,1091877621,6.403688524590164e-05,1.9360321807827572e-05,1.7412352192625343e-05
burkejohn,1080425450,6.403688524590164e-05,5.332831964014151e-07,1.7446889973763212e-05
feliciawhite,1014921248,6.403688524590164e-05,9.878949965435484e-07,1.6660218776918446e-05
johnsonchristopher,1041120762,4.269125683060109e-05,4.334853524573304e-08,1.2617241378918035e-05
mariashelton,1068061463,8.538251366120219e-05,1.0317560792356196e-05,2.19780117497246e-05
julie33,1020536145,4.269125683060109e-05,0.00039469034263851826,1.1897662905922478e-05
lesliemcgrath,1040357338,4.269125683060109e-05,7.124496935894338e-07,1.2611607817262941e-05
brandy26,1066388526,4.269125683060109e-05,1.184365132900295e-06,1.2345354463480779e-05
nataliegarcia,1081322614,4.269125683060109e-05,1.027162572558446e-05,1.2296831792801367e-05
andersonangela,1033109749,4.269125683060109e-05,1.9555082316827676e-05,1.2122069336981218e-05
manderson,1037981871,4.269125683060109e-05,2.5942136083222484e-07,1.2348479574287354e-05
thomasdavid,1087168491,4.269125683060109e-05,7.202654995108594e-07,1.2405990721397297e-05
coneill,1085742277,8.538251366120219e-05,1.0049717252331797e-05,2.251476671249136e-05
ashleyharris,1050230639,6.403688524590164e-05,9.619056047846478e-06,1.749973757876491e-05
laurieacosta,1085831475,4.269125683060109e-05,2.7215546628822746e-07,1.264200981350482e-05
chaddiaz,1030895615,4.269125683060109e-05,0.00039422840101607933,1.2271734141110652e-05
harrisjoseph,1063720202,6.403688524590164e-05,7.011780072260192e-07,1.8797781716425864e-05
michael59,1099560127,6.403688524590164e-05,5.287398544980351e-07,1.8281481558631946e-05
pmiller,1042394084,0.00017076502732240437,4.376933709945877e-05,3.340024688254159e-05
phillipcox,1017083992,6.403688524590164e-05,1.0189277034439451e-06,1.536163232602131e-05
david41,1035349626,4.269125683060109e-05,2.221407572745309e-05,1.0222849064029552e-05
hannah30,1036954130,6.403688524590164e-05,1.144143438878864e-05,1.4918177018105633e-05
alicialopez,1068827315,4.269125683060109e-05,7.003374965317705e-07,1.3279350105363604e-05
mary16,1095260892,4.269125683060109e-05,4.917181732819857e-07,1.2809679727775599e-05
mendozatina,1092174340,4.269125683060109e-05,4.910430085034912e-07,1.2843530209146416e-05
bridgetduncan,1083892091,4.269125683060109e-05,5.284609698262892e-07,1.258577008337369e-05
alewis,1080388168,0.00019211065573770491,1.1173123502223208e-05,4.434264408410211e-05
ricky16,1044128065,4.269125683060109e-05,2.3239921428839668e-08,1.372648919994046e-05
barbaravargas,1066754676,4.269125683060109e-05,4.635248765308534e-08,1.3571585983147933e-05
justindyer,1005100102,0.00038422131147540983,3.25485978191091e-05,8.28787845178574e-05
jessicawatts,1054111979,0.00032018442622950817,1.17625010723292e-05,7.027702607250965e-05
lzavala,1029421511,4.269125683060109e-05,9.941114950064493e-07,1.2360753290625224e-05
jeffreysullivan,1067820214,0.000234801912568306,1.2142580035758909e-05,5.2808982616479164e-05
thompsonpriscilla,1003367511,0.0004909494535519126,0.0004376259673995132,0.0001031647251757452
james36,1045542435,0.0002774931693989071,1.2150019926849317e-05,6.155804274489807e-05
daniel35,1019885120,0.00012807377049180329,0.00040435230078442956,2.8845336099869235e-05
matthew07,1051225225,0.000234801912568306,1.3312940844482475e-06,5.5078133156640184e-05
kthompson,1020071826,6.403688524590164e-05,1.056673003033641e-05,1.635156042859142e-05
karenolson,1015904766,0.00017076502732240437,1.1137271515950638e-05,4.053853082352636e-05
wadenicole,1064108073,8.538251366120219e-05,1.0538980987762473e-05,2.121826187648097e-05
katherine77,1010329713,8.538251366120219e-05,1.9851722256866036e-05,2.050429604406049e-05
scott72,1074853073,8.538251366120219e-05,1.2783300972459527e-06,2.0736918900492755e-05
jennifercampbell,1023888981,0.00017076502732240437,0.0004241331268083008,3.928813475239325e-05
